hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.014781370854278641,1.0,0.08945334
2,1,0.014207874671712991,0.622686574103865,0.0905577
3,1,0.015738331959934366,0.10007566681918902,0.0993926
4,1,0.015098714812578741,0.5496879800325566,0.0993926
5,1,0.01397099461843027,0.5760427176465821,0.10049696
6,1,0.0017295507992578477,1.0,0.09994478
7,1,0.08046527701102278,1.0,0.10049696
8,1,0.274164296715503,0.7862984350458191,0.09994478
9,1,0.4682964013974575,0.2308852063395246,0.2192159
10,1,0.6337526590721033,0.3569467605208442,0.24185533
11,1,0.7497551588662028,0.9652090771475038,0.25179459
12,1,0.8169633884899896,0.0,0.25289895
13,1,0.8261806091357909,0.05250277514402965,0.10712314
14,1,0.7739196079060591,0.0,0.10546659
15,1,0.6931409778710789,0.21495762074784244,0.17117615
16,1,0.5589399370143798,0.25539021695260034,0.17283269
17,1,0.37885338044623146,0.2339273708113657,0.20485919
18,1,0.18550016978322373,0.0,0.2484815
19,1,0.02933406903308788,0.06629832562123866,0.22639426
20,1,0.0,0.0,0.1783545
21,1,0.03360606080796038,0.7382219735924239,0.14356709
22,1,0.029286578984413513,0.2784704408098086,0.1170624
23,1,0.025167617283280787,0.422969318437778,0.08945334
24,1,0.025214213420129146,0.3368989784490353,0.08890116
1,2,0.01479867977239464,0.042401056924451036,0.08945334
2,2,0.013694155305747966,0.0,0.0905577
3,2,0.013537267877993678,0.0,0.0993926
4,2,0.011556357073789096,0.0,0.0993926
5,2,0.011273691372714958,0.0,0.10049696
6,2,0.0,0.0,0.09994478
7,2,0.057027627273979135,0.008145068332702666,0.10049696
8,2,0.24324153160711576,0.0,0.09994478
9,2,0.44397957968693086,0.0,0.2192159
10,2,0.6188522757004287,0.020815263455044215,0.24185533
11,2,0.7435049268468065,0.17811516690042525,0.25179459
12,2,0.8153242844236549,0.20402283671364616,0.25289895
13,2,0.8356586834404502,0.19633589957772302,0.10712314
14,2,0.8053374984643591,0.27446097881237785,0.10546659
15,2,0.7217272458915126,0.20488870594556174,0.17117615
16,2,0.5910452793004771,0.19825735218631804,0.17283269
17,2,0.41777594719250966,0.3206558414722607,0.20485919
18,2,0.22174274699586005,0.2761271835371872,0.2484815
19,2,0.047279230790229256,0.3704159393082197,0.22639426
20,2,0.0,0.15475153830916255,0.1783545
21,2,0.020394540381317026,0.008469570289085048,0.14356709
22,2,0.02015624445016963,0.35636722889954103,0.1170624
23,2,0.018310330644381353,0.0,0.08945334
24,2,0.016245083133592762,0.0,0.08890116
1,3,0.009490118510754646,0.15623829747548573,0.08945334
2,3,0.009360653299608643,0.3455832207387078,0.0905577
3,3,0.010887805729994784,0.7267272171743848,0.0993926
4,3,0.011279422078045971,0.05708854207999401,0.0993926
5,3,0.010948815264104007,0.15887445577151468,0.10049696
6,3,0.002056949420101369,0.0034708359232810946,0.09994478
7,3,0.10747508144346976,0.13136623539491588,0.10049696
8,3,0.32842837125117025,0.26291324678110156,0.09994478
9,3,0.5311219614728321,0.16012679959393286,0.2192159
10,3,0.6967863327958533,0.21314335084644676,0.24185533
11,3,0.8043742358177046,0.2755868217174467,0.25179459
12,3,0.8542203936010867,0.38423965000126814,0.25289895
13,3,0.8505253847362596,0.05899282688300143,0.10712314
14,3,0.7932945591886104,0.16924420753581793,0.10546659
15,3,0.6839420256652705,0.23649733717253874,0.17117615
16,3,0.5255897299436115,0.07468876117659237,0.17283269
17,3,0.3383190317342278,0.41545360294079364,0.20485919
18,3,0.1525083409511398,1.0,0.2484815
19,3,0.02188823210327196,1.0,0.22639426
20,3,0.0,0.9540103557478297,0.1783545
21,3,0.024591214590249284,0.6170865881196815,0.14356709
22,3,0.020484810526134,0.4588028034303366,0.1170624
23,3,0.017205982786046174,0.5863166893272179,0.08945334
24,3,0.01798254442883851,0.27798855813117745,0.08890116
1,4,0.009646359588541672,0.58384562936596,0.08945334
2,4,0.00950419761492925,0.8621933115282501,0.0905577
3,4,0.011109243883644699,1.0,0.0993926
4,4,0.011293720792173858,0.13387093831323998,0.0993926
5,4,0.01130167430568811,0.07143172345650993,0.10049696
6,4,,0.5242304347826088,0.09994478
7,4,0.08527529030117811,0.014146086956521734,0.10049696
8,4,0.28182878761103386,0.5726202503641603,0.09994478
9,4,0.4782576525746255,0.10891478260869566,0.2192159
10,4,0.645062000734882,0.1593730434782609,0.24185533
11,4,0.7596118621304075,0.14934561978670896,0.25179459
12,4,0.82209531694198,0.0,0.25289895
13,4,0.8385663969600371,0.1831443276281813,0.10712314
14,4,0.7929811311928064,0.06673433730962616,0.10546659
15,4,0.7018738695338247,1.0,0.17117615
16,4,0.5607742492612986,1.0,0.17283269
17,4,0.3769114995761622,1.0,0.20485919
18,4,0.17978736257893932,0.29134816014971027,0.2484815
19,4,0.026064976717236583,1.0,0.22639426
20,4,,0.27278447202675515,0.1783545
21,4,0.024882509321816872,0.6518565416020322,0.14356709
22,4,0.021735763201553217,0.6384096820069144,0.1170624
23,4,0.017909150073384048,0.6113337371206333,0.08945334
24,4,0.018423269665791008,0.37129215116579983,0.08890116
1,5,0.013893662313072019,1.0,0.08945334
2,5,0.015110606793070785,1.0,0.0905577
3,5,0.016699619625751873,1.0,0.0993926
4,5,0.016323768636154038,1.0,0.0993926
5,5,0.016153819493381728,0.9645790122827742,0.10049696
6,5,0.0012662040290815548,0.3362484065798385,0.09994478
7,5,0.07369821782412224,0.3090440248550042,0.10049696
8,5,0.26514076199282793,0.23330909856399412,0.09994478
9,5,0.4673903629246716,0.4154096069623659,0.2192159
10,5,0.6435504515772322,1.0,0.24185533
11,5,0.7687803586609377,1.0,0.25179459
12,5,0.8346497225268433,0.8273330181461923,0.25289895
13,5,0.851962634598336,0.2527028064532722,0.10712314
14,5,0.8093008890910183,0.7499690728457423,0.10546659
15,5,0.7200526666815246,0.5616378952228593,0.17117615
16,5,0.5820240453195555,0.47677046736164763,0.17283269
17,5,0.3997261256509617,0.5550809737410896,0.20485919
18,5,0.19983114106663588,0.5697431802283953,0.2484815
19,5,0.034505554831409685,0.5191697679641504,0.22639426
20,5,0.0,0.7184714392326245,0.1783545
21,5,0.022757011918313988,0.8383059156996072,0.14356709
22,5,0.020129769952926018,0.9316036774783025,0.1170624
23,5,0.01877559091231856,0.8697198824045652,0.08945334
24,5,0.017317595608945156,0.8156991073821046,0.08890116
1,6,0.014910739390161649,0.053653449498330535,0.08945334
2,6,0.01591386722520131,0.2952654729539292,0.0905577
3,6,0.01698704518378384,0.039214098369984504,0.0993926
